label,view,area,perimeter,solidity,eccentricity,bbox_ratio,contrast,correlation,energy,homogeneity
glioma,axial,5476.0,580.4762261269984,0.8303260045489007,0.7668705089406805,1.4545454545454546,336.3629068716094,0.8229333620184384,0.3323686444296099,0.5350631455174033
glioma,axial,11478.0,852.8326112068523,0.823622273249139,0.49910333654225153,1.0140845070422535,228.50995532245537,0.8990278216769788,0.4115766711392953,0.5975229493621922
glioma,axial,19249.0,1386.9240610230004,0.7219638436726427,0.7427131961734702,1.3333333333333333,422.2218190614417,0.7475033317328329,0.38658272092462204,0.5896881934042065
glioma,axial,5708.0,576.8071785686863,0.8253325621746674,0.4338688462282957,1.0,332.16195175438605,0.8592944993283717,0.32163633456087776,0.4573979224391838
glioma,axial,6575.0,696.3168465605643,0.8206440339490764,0.6773985463670191,1.12,137.47026699029124,0.9149699025487457,0.37710238350254244,0.568543509655999
glioma,axial,810.0,207.72287142747453,0.7130281690140845,0.6561974984165448,1.28125,2422.6061827956987,0.43379643822105973,0.31848635176994616,0.4259288405092693
glioma,axial,5549.0,520.0792565073284,0.839358644683104,0.7103317053201502,1.0909090909090908,1006.7981321839083,0.6333074477155827,0.287349225147841,0.4852749653843348
glioma,axial,4331.0,599.9198769408944,0.8163996229971725,0.6522561178922692,0.8181818181818182,205.31092767295598,0.9053800494048845,0.6800133641685014,0.7656006359561681
glioma,axial,1312.0,376.747258045114,0.6993603411513859,0.7482096449924939,1.4,779.0027472527474,0.7518479792349869,0.2901805356805444,0.4036003977709556
glioma,axial,6900.0,650.0325753131025,0.7798372513562387,0.8371503639545098,1.5340909090909092,186.9466700473293,0.8479628771792185,0.37003240712283997,0.5826514103701907
glioma,axial,1987.0,297.9482681718907,0.7506611258027956,0.7741976036612697,1.5,722.0605791962174,0.8378470153621912,0.3449295568059156,0.4567662162407557
glioma,axial,782.0,151.3319984622144,0.8275132275132275,0.7305177737436781,0.7,892.4495192307694,0.7548926890810838,0.24653978658790288,0.3797385166173662
glioma,axial,1218.0,252.80003589374988,0.7315315315315315,0.7733947575276745,1.0416666666666667,541.4764437689969,0.8516056218980764,0.44436339241797057,0.5408379394790546
glioma,axial,1724.0,303.67009357883865,0.767586821015138,0.5252840957834937,0.8571428571428571,797.5670454545455,0.806091741225467,0.2526077832307634,0.3622296635961858
glioma,axial,1366.0,275.83556979968256,0.7375809935205183,0.4987655345288486,1.0,973.4991134751773,0.7397514883239404,0.30427987065964035,0.41604391083092557
glioma,axial,4115.0,490.18585822512665,0.7724798197859959,0.7192547829773288,1.1,349.544591484465,0.8988785941480966,0.3386164857413961,0.4620424272288583
glioma,axial,10088.0,768.193000900063,0.8592844974446338,0.6123435887247758,1.1333333333333333,288.24857884330197,0.9332898340001393,0.3382352038152284,0.4689831358014814
glioma,axial,8973.0,740.5716805565035,0.8542460015232293,0.7873444009755922,1.0,315.0834033613446,0.9101294998040923,0.3301401090514222,0.4830059093200939
glioma,axial,2766.0,411.3036072312181,0.7638773819386909,0.7453775224283322,0.7,641.3447106690778,0.8547724763239046,0.2876261868871172,0.44046928084570897
glioma,axial,559.0,181.0304832720494,0.6850490196078431,0.45451541685725666,1.0,941.0776209677418,0.7256224795952892,0.2960982533946654,0.35182719179737
glioma,axial,6000.0,589.3340905032674,0.8278145695364238,0.44830052133881126,0.9166666666666666,410.95741626794256,0.8972549919703205,0.22249832769333755,0.3305045373151371
glioma,axial,5632.0,707.222438151586,0.752438209752839,0.8076675552185882,1.4204545454545454,202.32596982758625,0.9072331963741973,0.44368304414136644,0.5430675826517058
glioma,axial,10538.0,875.4417382415922,0.8427029188324671,0.6552226741674444,1.2857142857142858,215.09396896896894,0.7336940630525033,0.30164874149750864,0.6217683610044192
glioma,axial,6818.0,658.7899346259832,0.8151602104256337,0.47374946006565627,0.8571428571428571,201.83211336336336,0.9127906922576005,0.31177534335608326,0.4893987849493763
glioma,axial,2941.0,457.58787847867995,0.7491085073866531,0.5996822671580798,0.8888888888888888,362.19432218309856,0.8457665854331667,0.28070191594203897,0.424117915517294
glioma,axial,3101.0,422.6234123846127,0.7876555753111506,0.4932721374407004,0.8,342.13488924050637,0.8352677204282403,0.30900609004468826,0.4499848194219379
glioma,axial,2408.0,301.11374439273465,0.8554174067495559,0.482304174961169,1.0,420.1243506493506,0.8226947617962808,0.16530119654544462,0.2943136961953227
glioma,axial,4379.0,823.891485709898,0.6010156464452374,0.8422015162677261,1.1666666666666667,280.9941729323308,0.929042876718233,0.527920833221518,0.6224421330077411
glioma,axial,1526.0,292.73506473629425,0.7882231404958677,0.6295251641544638,0.7142857142857143,582.2072727272727,0.7319383198182982,0.2037494612881384,0.3689144713686771
glioma,axial,12823.0,862.8265145524424,0.8717791828132436,0.5477217245784576,1.125,371.9215422349845,0.8839847153846502,0.5454440815574422,0.7377977046962293
glioma,axial,2510.0,344.0904037956216,0.8091553836234687,0.5555852895979769,0.9264705882352942,395.44498239436615,0.8755722894397104,0.3778107650753437,0.4805311602161244
glioma,axial,4029.0,743.0447686219222,0.7242495056624124,0.8006747291595776,1.2,395.789029535865,0.8863571732088928,0.39826320086373124,0.4831237337950725
glioma,axial,5404.0,633.819371877506,0.8143459915611815,0.7683748598856983,1.5555555555555556,368.7732645875251,0.8922436744599379,0.26972338033159393,0.3892438255936032
glioma,axial,8654.0,835.9686501761734,0.7881602914389799,0.8093702422623881,1.3846153846153846,287.7549892125135,0.8714249177775959,0.370076888844476,0.5495286773489116
glioma,axial,9152.0,698.1097397793778,0.8546082734148847,0.7044392696595048,1.3076923076923077,259.73943460879497,0.8563289629200146,0.3073662292232638,0.5360281015945516
glioma,axial,8882.0,651.683332908185,0.8635877491492465,0.7287882920647332,1.4166666666666667,409.65874613003086,0.8205931520900059,0.27693220479112735,0.49651401641837245
glioma,axial,8248.0,779.5777772109133,0.8229894232688086,0.7934056022784416,1.6363636363636365,167.74982923497265,0.8995514811513421,0.6360563867400598,0.7407395888197309
glioma,axial,2488.0,372.9249275747777,0.7809165097300691,0.7000562218227845,1.2857142857142858,552.4742424242424,0.7479780428855308,0.29817426456995155,0.5198752895319854
glioma,axial,2238.0,350.36857838867365,0.7651282051282051,0.7073263586501313,1.1428571428571428,361.5204545454545,0.7907255437327432,0.30050460371141774,0.4620344148999123
glioma,axial,2086.0,292.3563850798539,0.780980906027705,0.6314484471759337,1.0,413.43311688311684,0.8234481251640895,0.25040646245898107,0.4033097284592643
glioma,axial,1181.0,255.17871555019022,0.7330850403476101,0.6075957463067875,1.2,780.4780982905983,0.742201637657571,0.2690385943323726,0.3676510230956739
glioma,axial,3728.0,453.7300141024109,0.8137961143855054,0.5310676023702275,1.1764705882352942,252.8,0.7668725210444362,0.2916755165810509,0.5304989323720735
glioma,axial,3764.0,433.8305191657993,0.8103336921420883,0.3421528334409388,1.1111111111111112,265.4519366197183,0.7814251129656391,0.28806959738561294,0.5517714045538262
glioma,axial,10948.0,785.7787873376901,0.8483533514141806,0.500205306231807,1.125,181.49229002624676,0.8558271163875726,0.3678867692023082,0.6431341211873923
glioma,axial,12602.0,907.8975823643079,0.8231759095956627,0.6334178103198129,1.25,216.91870078740158,0.8572566696563493,0.34792935205833175,0.6152499858543361
glioma,axial,13014.0,858.1341263970173,0.850143715704207,0.6569253001314774,1.0588235294117647,181.2983024691358,0.8717293844470366,0.296687957375338,0.5628127171486471
glioma,axial,10922.0,912.5960671741427,0.7632958278006848,0.5495786134394397,1.0555555555555556,241.04283216783213,0.89386314255447,0.46401483328639764,0.6311458333574953
glioma,axial,8394.0,747.3706704297267,0.8067275348390197,0.711499980319697,0.8125,236.75817686250758,0.8308291395960055,0.31955791262771227,0.5470778356611729
glioma,axial,9689.0,835.5777772109134,0.7900358773646445,0.843786573364563,1.5384615384615385,200.13489077669908,0.7256098495939408,0.36782820925014925,0.5578075687594275
glioma,axial,6875.0,721.8021279348029,0.7907752472969864,0.8101372023589454,1.5227272727272727,806.7232927653821,0.6446074221748138,0.36710890645256916,0.4746938395707903
glioma,axial,4498.0,521.4284989122459,0.7863636363636364,0.8670869795592077,1.875,611.4789682539682,0.6233787034760825,0.341313686634239,0.4622003780224521
glioma,axial,3475.0,481.1147904132612,0.7944673068129858,0.9073106437899251,2.4166666666666665,939.8631205673761,0.5671502750977675,0.3071753118328157,0.43119546939345127
glioma,axial,5318.0,696.8731957466684,0.7757840991976659,0.8078170640958668,1.1818181818181819,396.24823165340405,0.5948887506329142,0.3516240214232726,0.5930087315542814
glioma,axial,5315.0,927.6316010800756,0.49854610261701526,0.9326547875848342,1.4285714285714286,360.4063626126126,0.7744695570038098,0.6567338070947917,0.7010933141458222
glioma,axial,7697.0,973.986940139403,0.6321971252566735,0.813469681503535,1.5384615384615385,295.1691140776699,0.7916717605929389,0.48573993499195567,0.6190233408180174
glioma,axial,14443.0,1074.1057351660208,0.7679179072735006,0.8097904372898521,1.375,306.114307444524,0.7041030239868878,0.31326918553620703,0.5198382167638568
glioma,axial,20438.0,1459.3088373338505,0.7626119402985074,0.8090899119563646,1.6180555555555556,329.46395687645685,0.6671059799098609,0.3676563779863356,0.6056265234173038
glioma,axial,19941.0,1417.2377695219852,0.731109074243813,0.7093953774798268,1.34375,376.16724901001623,0.7385797317912731,0.3859814416172536,0.595947784543927
glioma,axial,20048.0,1324.035713374682,0.7725030826140568,0.7213132329740358,1.368421052631579,526.1473191543556,0.657258177140376,0.3250619025619263,0.5497957450316123
glioma,axial,19498.0,1286.071247280615,0.8338536543642817,0.6991113524087866,1.2,512.4902384696018,0.6990769177410809,0.3273347070217691,0.542258570621579
glioma,axial,10782.0,835.7970773009196,0.8232419638085058,0.6598763761561796,1.2416666666666667,178.3793675364883,0.8621592780561721,0.366640653294688,0.5675707309746497
glioma,axial,6088.0,658.0742058734451,0.784637195514886,0.9465679027798973,1.1428571428571428,360.24275056306305,0.7119741728828617,0.5328590984744549,0.6424176061191536
glioma,axial,6268.0,599.9909447527598,0.854183701281003,0.8479989942856135,1.5625,215.82624604430382,0.8780769118393672,0.33608747177597764,0.502450287513804
glioma,axial,6462.0,706.103643124968,0.7922030158146377,0.6962997095885306,1.3636363636363635,273.705459770115,0.8842586392636592,0.33718834954205595,0.4894858572647716
glioma,axial,3244.0,494.5290039756342,0.7474654377880184,0.8443323349499974,0.7272727272727273,378.11745689655174,0.8175495195672815,0.3518846992641887,0.49208579578398476
glioma,axial,1231.0,229.350288425444,0.7810913705583756,0.699011027831263,0.8333333333333334,699.2909574468085,0.7701459548170537,0.23060703839352334,0.38563656577447336
glioma,axial,3099.0,369.3980156401965,0.8412052117263844,0.36258036821675865,1.0,381.06026785714283,0.846238195757434,0.17123623687919196,0.32283462215325054
glioma,axial,2826.0,343.19090885901,0.8203193033381713,0.7024782823692419,0.7777777777777778,457.35588531187125,0.8854495178547483,0.23706426162321154,0.41631740791337163
glioma,axial,2416.0,387.16756826189703,0.790058862001308,0.6238692958093361,0.875,760.6598639455783,0.7658514323358865,0.2214965127464961,0.4256801420430227
glioma,axial,4597.0,574.0559159102154,0.7565832784726794,0.5855982904172325,1.2125,525.3427553152267,0.7868705774528254,0.3736281587945572,0.5488386316633592
glioma,axial,3086.0,420.2741699796952,0.8032274856845393,0.4419916321634349,1.125,675.5004409171077,0.8192665885978343,0.24237219820719066,0.34994122456226634
glioma,axial,3875.0,500.008188695463,0.7951980299610096,0.638623677429302,1.2222222222222223,474.56994238156204,0.8745698692194868,0.3193257422654374,0.42903633240132844
glioma,axial,3313.0,429.20310216782974,0.7873098859315589,0.7928881968659295,1.375,326.53228715728716,0.902492041634932,0.3405646293368862,0.47525438455363994
glioma,axial,956.0,265.9066376115481,0.633532140490391,0.722735314961656,0.8333333333333334,530.6345744680849,0.7115698535807534,0.3895184474054746,0.544245526229292
glioma,axial,1811.0,423.31580054003786,0.6095590710198586,0.9064806819962262,1.6666666666666667,403.6002659574467,0.8238886074683156,0.4409640235117695,0.5684100683783601
glioma,axial,3661.0,633.7249634685276,0.6198780900778869,0.6773710748726238,1.0,298.20128004179736,0.8797625174246305,0.464680721863375,0.6195906678174158
glioma,axial,3189.0,351.5756851698602,0.8311180609851446,0.48966915227769087,0.8888888888888888,392.86949823943667,0.8756046794946465,0.23969371933244443,0.3820064478477672
glioma,axial,2912.0,413.2447327281724,0.7540134645261523,0.4640237285380938,0.8,487.7994462025317,0.8920474921474236,0.3537845902148422,0.46304665492822494
glioma,axial,4143.0,498.77164466275354,0.7700743494423792,0.6020515379987984,1.2,437.1070675105485,0.9064926515290779,0.4060269574221491,0.4964101046942181
glioma,axial,5972.0,489.6000717874997,0.8439796495195026,0.5300554516659972,0.9166666666666666,338.3833732057416,0.9151190767646576,0.23647048681271993,0.3455738863834538
glioma,axial,6198.0,621.2630226914019,0.814026792750197,0.2629988434126628,1.0,290.2071271929825,0.9240250321722362,0.26952018693477975,0.38094747709902815
glioma,axial,5843.0,628.3107499061546,0.7906630581867389,0.43175659271520006,1.1818181818181819,336.4144562334218,0.8988575352500563,0.2948872770257959,0.4057588486426808
glioma,axial,3900.0,495.69448019647814,0.7804682809685811,0.5350210446813146,1.2222222222222223,355.9686299615878,0.8654101737126662,0.3201872486865563,0.4431820068452483
glioma,axial,5620.0,597.961507501237,0.7961467629975917,0.7907175784312095,1.0833333333333333,541.3629554655872,0.7099148837270653,0.3779813071898701,0.5281871222528948
glioma,axial,5294.0,545.7361107568208,0.8221773567324119,0.7971028720903919,1.3,616.1714946445959,0.6846178901754147,0.3099512587406558,0.46662705991023157
glioma,axial,3788.0,514.6356056934324,0.7875259875259876,0.6691804592301654,1.1111111111111112,757.1524647887325,0.5655184598292357,0.26764880466270263,0.5032726334987797
glioma,axial,1086.0,254.5573952066306,0.736271186440678,0.5338550800156922,1.1,1175.494123931624,0.6652969324375141,0.2997237615267703,0.433089766734457
glioma,axial,1990.0,380.7117241391813,0.6761807679238871,0.8960414793094179,1.3928571428571428,879.635,0.7835374445679671,0.45654229004913205,0.5420029884682939
glioma,axial,2922.0,337.1198410471445,0.8496656004652515,0.8147461320753894,1.6666666666666667,716.8444148936171,0.7072540688847566,0.1589286577164393,0.30912381913769327
glioma,axial,4334.0,533.848809129029,0.7804790203493607,0.8088590794245621,0.7843137254901961,257.3918689320388,0.8289074113763137,0.4194470858418133,0.6364621970004735
glioma,axial,7263.0,917.8092706097393,0.7210364340315696,0.7274012793731295,1.1538461538461537,421.04563106796115,0.6559376149040639,0.35400026170636156,0.6063430051031511
glioma,axial,7388.0,825.6194077712559,0.7582101806239737,0.5945350378774357,1.1666666666666667,358.12434210526317,0.6465427422971328,0.24848586969190517,0.534362189809277
glioma,axial,7241.0,798.193000900063,0.8001104972375691,0.8118555632310958,1.0769230769230769,373.42545076282937,0.7257710245208719,0.32362378537478687,0.5674946984112801
glioma,axial,4771.0,576.7838379715732,0.8040107853050219,0.7242370706115054,1.2,248.15822784810132,0.7064372709323842,0.3115227753814005,0.5737761830831042
glioma,axial,2000.0,376.06096654409885,0.7059654076950229,0.8991767691473804,0.8888888888888888,375.68683978873236,0.7456063628574893,0.49693068508699784,0.6450471316767176
glioma,axial,3204.0,512.1147904132612,0.7444237918215614,0.8953260365459405,0.9411764705882353,239.58649425287356,0.8126034250896141,0.47769456917256653,0.6333861034335343
glioma,axial,2395.0,326.3269478283311,0.8007355399531929,0.5389648009981419,1.1607142857142858,419.0240559440559,0.6631194578612436,0.2748876243571988,0.6217339548673821
glioma,axial,4890.0,470.2447327281724,0.8380462724935732,0.7074298334501333,1.3333333333333333,248.04988262910797,0.6277946723786089,0.23951726716035276,0.593582302282714
glioma,axial,6706.0,639.1747109368334,0.8409831953850012,0.7224189763978569,1.2727272727272727,319.4475574712644,0.682800788214455,0.2640361111958262,0.5604578054403162
glioma,axial,7506.0,623.0975464705581,0.8359505512863348,0.7574680028628193,1.4545454545454546,173.92483836206895,0.763651768831252,0.28810325623514327,0.5891959225459531
glioma,axial,6674.0,601.5056633785213,0.8442757748260594,0.739878680460587,1.5,205.30516877637135,0.7704433906169167,0.24677572846878384,0.5710703895157362
glioma,axial,5945.0,549.6417023478423,0.848074179743224,0.6763888354336711,1.4,287.9051763110307,0.7801927104050725,0.28065498292182356,0.5481009265956458
glioma,axial,4047.0,460.5523445727473,0.7752873563218391,0.6819695039788091,1.2222222222222223,489.4351792573624,0.7630630225556946,0.29504756946879857,0.5357770779560002
glioma,axial,858.0,247.97160876900364,0.6514806378132119,0.7975660936932415,1.175,486.40811965811963,0.7473006276953813,0.4243178323546118,0.583260484071185
glioma,axial,4264.0,493.9076836320746,0.785411678025419,0.4219442974123116,1.0114942528735633,172.8915882967607,0.8673056181749478,0.38045896654094846,0.6014307316394871
glioma,axial,4806.0,671.5889244992065,0.7298405466970387,0.6664744972576906,0.8461538461538461,187.8069285083848,0.8975981842122865,0.4062925574668004,0.5585449647519817
glioma,axial,8404.0,748.7493500861672,0.8171917541812524,0.7697491787582994,0.9375,104.5969160104987,0.9364772379720774,0.4092045705893395,0.5869104778198968
glioma,axial,8779.0,765.1990975544729,0.8470667695870321,0.7050705509669697,0.875,122.83598143982005,0.9071351791535718,0.34194260962726736,0.5743204145028771
glioma,axial,3974.0,568.541197284454,0.7550826524795744,0.8315106765855185,0.75,188.62368421052633,0.8539226668907957,0.3537939955050524,0.5584933124450355
glioma,axial,2358.0,529.4284989122459,0.6107226107226107,0.9363580835573345,1.375,413.38275613275624,0.6649543926790655,0.4903723290929815,0.6764345887068497
glioma,axial,3422.0,480.4934700697016,0.7855831037649219,0.8382059698736961,0.9,216.20886075949366,0.8015895300192167,0.3412874071801394,0.5664400901860852
glioma,axial,5830.0,695.3462838120872,0.7136736442649039,0.8812657182182383,0.9572649572649573,210.42354441776718,0.8436509951037288,0.5167073893323071,0.6314323318741318
glioma,axial,9984.0,1009.1585130146568,0.7570518653321201,0.8781836630040121,1.0,451.4173951048951,0.7356396919890047,0.47472324377197905,0.5961109448428504
glioma,axial,7397.0,680.1869042456532,0.8257423532038402,0.6617492455173788,0.8,276.08464635854347,0.9249204412425511,0.3054447047131445,0.46708900458461566
glioma,axial,5952.0,715.8437584951455,0.8293158701407273,0.6862051671961923,0.7339449541284404,292.89572072072065,0.9390582087081191,0.26319897297491623,0.4026768251801487
glioma,axial,2374.0,462.8366158202092,0.7034074074074074,0.800546200220564,0.7,533.0827305605786,0.8924127126337771,0.38833144612897497,0.500954138165844
glioma,axial,2869.0,432.7888886054567,0.798497077650988,0.600113828320848,1.125,508.6664462081128,0.7964565371945022,0.289578163785436,0.4524684087612869
glioma,axial,6014.0,680.4173516239528,0.7931944078079662,0.7239517995709921,1.0833333333333333,438.728947368421,0.8866733652268494,0.3390756313897974,0.48021142766864117
glioma,axial,5465.0,704.7726906832801,0.7587116479244759,0.6379826625834591,0.8461538461538461,380.4708737864079,0.8988164078005038,0.34447891463245284,0.4782308499527314
glioma,axial,2480.0,416.65284963613556,0.7259953161592506,0.8591718378690353,1.6666666666666667,1011.3981382978723,0.5041059758620142,0.2492597403826881,0.47036459542554016
glioma,axial,4174.0,477.3158005400378,0.8280103154136084,0.7591052616995231,1.5,651.1840277777778,0.609476407888085,0.257962368124358,0.49957437617502065
glioma,axial,6288.0,549.6061684419096,0.849500135098622,0.6212978835729982,1.0,465.76359649122804,0.7197612276733584,0.26649590517057464,0.518429890594601
glioma,axial,6340.0,604.7483040656406,0.8203933747412008,0.5325045738290933,1.0833333333333333,572.3813765182186,0.6956494344892828,0.31162579537089014,0.5241972358581322
glioma,axial,5397.0,552.8782463805517,0.8342865976194157,0.7208247340401955,1.0909090909090908,643.2825670498083,0.7054027483484436,0.3035713213547991,0.5172389570399454
glioma,axial,5357.0,533.4640328181786,0.8259327782917052,0.7828238273281902,0.8461538461538461,1006.3601059135042,0.5993121156032539,0.3545238259511983,0.5387210161390144
glioma,axial,3332.0,450.3807716974934,0.815068493150685,0.5559861672537931,1.25,522.3853174603175,0.628309102467148,0.27779566977525155,0.6346217317055964
glioma,axial,4488.0,499.94321753800733,0.8201754385964912,0.7041019670064103,1.3333333333333333,320.775234741784,0.6569690512217475,0.28808132686925647,0.6313526785368254
glioma,axial,7210.0,644.2457787486989,0.836038961038961,0.7722585916828985,1.6,388.44402689873414,0.693613428004036,0.23911183556767593,0.5488011852876641
glioma,axial,9775.0,799.6843789287115,0.8482297813259285,0.5282683675856162,1.2142857142857142,377.61009538950725,0.7082022403222239,0.30838608446879195,0.5960508429857543
glioma,axial,7305.0,620.2985565973347,0.8346663619744058,0.6283567993654936,0.9454545454545454,679.4241164241164,0.6740999354890937,0.3254864922840302,0.5761528099868115
glioma,axial,5123.0,642.796031280393,0.7568326192938396,0.6059610392827602,0.8461538461538461,703.8004192409533,0.6900889328937272,0.38644873470751373,0.5727617146390739
glioma,axial,2043.0,277.8355697996826,0.8294762484774665,0.45967430276826754,1.1666666666666667,779.1645136778116,0.48041903824133086,0.14951850981254267,0.37015038727573024
glioma,axial,3072.0,465.2508293825822,0.7235044747998116,0.8148282175127817,0.9,561.076828410689,0.6026472092192681,0.3900323885063709,0.5465156050840069
glioma,axial,7524.0,786.5067093990478,0.7851403527079203,0.7363578821692328,1.4166666666666667,420.65340557275545,0.734865520917196,0.36812954327029596,0.5626884447047226
glioma,axial,10446.0,829.3645737753169,0.8570725303577289,0.6500338808262441,1.0666666666666667,269.97275472689074,0.8320179846223204,0.2796205682965261,0.5243342124275213
glioma,axial,8350.0,729.1158364337878,0.8426682813603794,0.7263808202230473,1.2307692307692308,471.1013349514563,0.7253529505125257,0.32431375203803126,0.5377315486770434
glioma,axial,6857.0,714.8670990922585,0.8093720491029273,0.8708336396706381,1.0267857142857142,416.91584084084093,0.7291625681715214,0.4352814136834785,0.5979822977678604
glioma,axial,5272.0,714.7077195258245,0.6558845483951231,0.8388050862851455,1.1538461538461537,395.43050161812295,0.8172937345302135,0.5214122634726781,0.6206617695626654
glioma,axial,1967.0,456.2741699796952,0.6478919631093544,0.9550382717236611,0.4166666666666667,335.7797368421052,0.901483382471673,0.3903922755496889,0.47789360130848196
glioma,axial,1688.0,385.6761902332486,0.6909537453950061,0.9559045107605779,0.36363636363636365,381.14583333333337,0.856467813620768,0.2969364349621751,0.41901013131331116
glioma,axial,2450.0,595.7899346259832,0.5848651229410361,0.9586369936814874,0.4666666666666667,164.43637454981993,0.902542684582858,0.5646227008167624,0.6402846450114187
glioma,axial,2787.0,819.6843789287116,0.4002585092632486,0.9779119638837848,0.36363636363636365,182.36455357142862,0.8745441301489839,0.6940197151056713,0.7316572961798216
glioma,axial,3313.0,574.120887067671,0.6000724506429994,0.9519812073103228,0.39849624060150374,199.03585858585865,0.8150717213322731,0.6900086066309825,0.7665765115655789
glioma,axial,4554.0,609.2985565973347,0.7289899151592765,0.9581205958199756,0.3684210526315789,260.3080573951435,0.8649844074613122,0.5787529238344057,0.674934037548478
glioma,axial,7706.0,863.5128060534576,0.6843086759612823,0.8752398593037962,0.5238095238095238,489.41521502449655,0.6553715455278087,0.4293821176270114,0.6086754349485998
glioma,axial,657.0,216.48632739476508,0.6341698841698842,0.6752688849604305,0.8,869.9703525641028,0.5721998146460295,0.3255153475869127,0.449365284686801
glioma,axial,4300.0,524.6000717874997,0.8151658767772512,0.6519079132538992,0.8181818181818182,206.0332308420057,0.904826927488442,0.6773547995588999,0.7659792407984046
glioma,axial,3865.0,581.4345955666558,0.7926579163248565,0.6561584398892261,0.7840909090909091,348.5072729422895,0.8924010788352491,0.688339747310469,0.7655134964870038
glioma,axial,2104.0,307.5340546095176,0.7889013873265842,0.5079718065301831,1.1636363636363636,680.5985795454545,0.7568449187254296,0.31693113571098985,0.48422077637543554
glioma,axial,11277.0,1065.3361825443205,0.6950385208012326,0.9170818192386193,1.6666666666666667,306.74987394957986,0.8566373732299433,0.4926110144309942,0.6381756780375988
glioma,axial,6297.0,771.8082245892128,0.6854996734160679,0.6713297709056327,0.9333333333333333,233.77813625450185,0.8651071083704914,0.4856177622568781,0.647773476927356
glioma,axial,4759.0,611.9320702497141,0.7648666023786563,0.8964251494951186,1.2727272727272727,355.2296798029556,0.7950996359917635,0.45642622286383194,0.6248689959969724
glioma,axial,7486.0,751.1869042456533,0.7209862274872387,0.8162234969448784,1.5833333333333333,269.993975069252,0.8492895514569607,0.44076445681729354,0.6060003912217722
glioma,axial,8261.0,756.9564568673536,0.7865371798533752,0.7519649457886094,1.3076923076923077,185.22601370645344,0.8472634307665868,0.36613541996670096,0.5864748298659147
glioma,axial,9406.0,889.7321061434639,0.7945598918736273,0.7542386770732381,1.3846153846153846,162.40628371089537,0.8552280244174956,0.321507459621791,0.542759977128557
glioma,axial,10095.0,814.3351365237941,0.8491042139793086,0.8319827387254825,1.6363636363636365,213.30683269476373,0.8130725706772299,0.15295949856233418,0.4349097014548599
glioma,axial,2424.0,287.22034611053283,0.8393351800554016,0.7869069573442409,1.5,535.6776004728132,0.8072000101217185,0.21436533586279183,0.3466965516326619
glioma,axial,1624.0,309.0132393293463,0.7988194786030497,0.8025456620611954,1.6,968.8309294871797,0.7831924819818834,0.265015483441393,0.3687058435952371
glioma,axial,1798.0,372.13203435596427,0.6686500557828189,0.6268731114447859,0.921875,359.6865898058252,0.9135747964363816,0.6926795797962729,0.7466110056306184
glioma,axial,693.0,154.47413408594534,0.7691453940066593,0.35406751964351324,1.0,451.9848790322581,0.886443955334037,0.2060709242929963,0.33007739491234933
glioma,axial,1162.0,299.22034611053283,0.6609783845278726,0.6455188203144385,1.0,407.86524822695037,0.8914193219709089,0.39561449578845537,0.4584343854566736
glioma,axial,987.0,220.0365799264593,0.7178181818181818,0.556660142731092,1.0,573.300641025641,0.8858260753679578,0.2647152620344691,0.33121808296569
